username,platform,date,time,wins,mvps,goals,assists,saves,shots,casual_mmr,1v1rank,1v1division,1v1mmr,1v1matches,2v2rank,2v2division,2v2mmr,2v2matches,3v3rank,3v3division,3v3mmr,3v3mathes,ourgoals,theirgoals,overtime,forfeit
filete_filete, Epic,2026-02-04,21:31,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division III,,Matches Played: 87, Gold III, Division IV,641, Matches Played: 0,2,1,0,0
filete_filete, Epic,2026-02-04,21:35,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division IV,,Matches Played: 88, Gold III, Division IV,641, Matches Played: 0,2,0,0,1
filete_filete, Epic,2026-02-08,13:08,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division IV,,Matches Played: 88, Gold III, Division IV,641, Matches Played: 0,3,1,0,1
filete_filete, Epic,2026-02-08,13:16,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division III,,Matches Played: 89, Gold III, Division IV,641, Matches Played: 0,1,4,0,0
filete_filete, Epic,2026-02-08,13:24,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division III,,Matches Played: 90, Gold III, Division IV,641, Matches Played: 0,2,3,0,0
filete_filete, Epic,2026-02-08,13:32,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division III,,Matches Played: 91, Gold III, Division IV,641, Matches Played: 0,3,1,0,0
filete_filete, Epic,2026-02-08,13:40,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division III,,Matches Played: 92, Gold III, Division IV,641, Matches Played: 0,3,2,0,0
filete_filete, Epic,2026-02-08,13:45,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division IV,,Matches Played: 93, Gold III, Division IV,641, Matches Played: 0,3,0,0,1
filete_filete, Epic,2026-02-08,13:54,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum II,Division IV,,Matches Played: 94, Gold III, Division IV,641, Matches Played: 0,4,2,0,1
filete_filete, Epic,2026-02-08,13:04,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division I,,Matches Played: 95, Gold III, Division IV,641, Matches Played: 0,5,4,1,0
filete_filete, Epic,2026-02-09,19:37,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division I,,Matches Played: 95, Gold III, Division IV,641, Matches Played: 0,2,0,0,0
filete_filete, Epic,2026-02-09,19:48,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division II,,Matches Played: 96, Gold III, Division IV,641, Matches Played: 0,6,2,0,1
filete_filete, Epic,2026-02-09,19:57,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division II,,Matches Played: 97, Gold III, Division IV,641, Matches Played: 0,2,1,0,0
filete_filete, Epic,2026-02-09,20:05,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division III,,Matches Played: 98, Gold III, Division IV,641, Matches Played: 0,4,0,0,1
filete_filete, Epic,2026-02-09,20:14,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division III,,Matches Played: 99, Gold III, Division IV,641, Matches Played: 0,2,1,0,0
filete_filete, Epic,2026-02-09,20:23,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division III,,Matches Played: 100, Gold III, Division IV,641, Matches Played: 0,1,3,0,0
filete_filete, Epic,2026-02-09,20:32,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division III,,Matches Played: 101, Gold III, Division IV,641, Matches Played: 0,3,2,0,0
filete_filete, Epic,2026-02-09,20:39,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division III,,Matches Played: 102, Gold III, Division IV,641, Matches Played: 0,1,2,0,0
filete_filete, Epic,2026-02-09,20:47,,,,,,,, Gold III, Division III,612, Matches Played: 0,Platinum III,Division II,,Matches Played: 103, Gold III, Division IV,641, Matches Played: 0,0,3,0,0
filete_filete, Epic,2026-02-09,20:55,"3,433 Wins","2,163 MVPs","10,148 Goals","2,246 Assists","8,139 Saves","18,139 Shots",, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,784,Matches Played: 104, Gold III, Division IV,641, Matches Played: 0,2,3,0,0
filete_filete, Epic,2026-02-10,21:07,"3,434 Wins","2,164 MVPs","10,150 Goals","2,247 Assists","8,139 Saves","18,142 Shots",, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,784,Matches Played: 104, Gold III, Division IV,641, Matches Played: 0,4,1,0,1
filete_filete, Epic,2026-02-10,21:14,"3,435 Wins","2,164 MVPs","10,151 Goals","2,247 Assists","8,140 Saves","18,145 Shots",, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,794,Matches Played: 105, Gold III, Division IV,641, Matches Played: 0,2,1,0,0
filete_filete, Epic,2026-02-10,21:22,"3,436 Wins","2,164 MVPs","10,151 Goals","2,247 Assists","8,143 Saves","18,146 Shots",, Gold III, Division III,612, Matches Played: 0, Platinum III, Division III,803,Matches Played: 106, Gold III, Division IV,641, Matches Played: 0,2,1,0,0
filete_filete, Epic,2026-02-10,21:31,"3,436 Wins","2,164 MVPs","10,152 Goals","2,247 Assists","8,145 Saves","18,150 Shots", Rating 0, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,793, Matches Played: 107, Gold III, Division IV,641, Matches Played: 0,2,3,0,0
filete_filete, Epic, 2026-02-12, 16:49:52.234112,"3,436 Wins","2,164 MVPs","10,152 Goals","2,247 Assists","8,146 Saves","18,151 Shots", Rating 937, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,793, Matches Played: 107, Gold III, Division IV,641, Matches Played: 0,0,3,0,0
filete_filete, Epic,2026-02-12,16:52,,,,,,, Rating 937, Gold III, Division III,612, Matches Played: 0,Platinum III,Division III,,Matches Played: 108, Gold III, Division IV,641, Matches Played: 0,3,1,0,1
filete_filete, Epic, 2026-02-12, 17:01:34.704814,"3,437 Wins","2,164 MVPs","10,154 Goals","2,247 Assists","8,149 Saves","18,155 Shots", Rating 937, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,793, Matches Played: 109, Gold III, Division IV,641, Matches Played: 0,1,2,0,0
filete_filete, Epic, 2026-02-12, 17:10:38.130933,"3,437 Wins","2,164 MVPs","10,154 Goals","2,247 Assists","8,150 Saves","18,157 Shots", Rating 937, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,784, Matches Played: 110, Gold III, Division IV,641, Matches Played: 0,1,2,0,0
filete_filete, Epic, 2026-02-12, 17:21:02.852332,"3,438 Wins","2,165 MVPs","10,154 Goals","2,248 Assists","8,154 Saves","18,161 Shots", Rating 937, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,793, Matches Played: 111, Gold III, Division IV,641, Matches Played: 0,2,1,0,0
filete_filete, Epic, 2026-02-12, 17:30:01.109089,"3,439 Wins","2,166 MVPs","10,156 Goals","2,248 Assists","8,156 Saves","18,164 Shots", Rating 937, Gold III, Division III,612, Matches Played: 0, Platinum III, Division III,803, Matches Played: 112, Gold III, Division IV,641, Matches Played: 0,3,0,0,0
filete_filete, Epic, 2026-02-16, 16:41:56.142638,"3,440 Wins","2,166 MVPs","10,156 Goals","2,249 Assists","8,156 Saves","18,164 Shots", Rating 938, Gold III, Division III,612, Matches Played: 0, Platinum III, Division III,803, Matches Played: 112, Gold III, Division IV,641, Matches Played: 0,6,1,0,1
filete_filete, Epic, 2026-02-16, 16:52:14.391084,"3,441 Wins","2,167 MVPs","10,159 Goals","2,250 Assists","8,157 Saves","18,168 Shots", Rating 934, Gold III, Division III,612, Matches Played: 0, Platinum III, Division III,803, Matches Played: 112, Gold III, Division IV,641, Matches Played: 0,,,,
filete_filete, Epic, 2026-02-16, 17:01:43.566044,"3,441 Wins","2,167 MVPs","10,160 Goals","2,251 Assists","8,157 Saves","18,169 Shots", Rating 934, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,794, Matches Played: 113, Gold III, Division IV,641, Matches Played: 0,2,3,1,0
filete_filete, Epic, 2026-02-16, 17:10:54.119007,"3,441 Wins","2,167 MVPs","10,161 Goals","2,252 Assists","8,161 Saves","18,173 Shots", Rating 934, Gold III, Division III,612, Matches Played: 0, Platinum III, Division II,785, Matches Played: 114, Gold III, Division IV,641, Matches Played: 0,2,3,1,0
filete_filete,Epic,2026-02-16,17:18,,,,,,, Rating 934, Gold III, Division III,612, Matches Played: 0,Platinum III,Division I,,Matches Played: 115, Gold III, Division IV,641, Matches Played: 0,5,3,0,0
filete_filete,Epic, 2026-02-16, 17:37:12.835961,"3,441 Wins","2,167 MVPs","10,163 Goals","2,253 Assists","8,167 Saves","18,177 Shots", Rating 934, Gold III, Division III,612, Matches Played: 0, Platinum III, Division I,768, Matches Played: 116, Gold III, Division IV,641, Matches Played: 0,1,3,0,0
filete_filete,Epic, 2026-02-16, 17:46:33.310290,"3,441 Wins","2,167 MVPs","10,163 Goals","2,254 Assists","8,168 Saves","18,179 Shots", Rating 934, Gold III, Division III,612, Matches Played: 0, Platinum II, Division IV,758, Matches Played: 117, Gold III, Division IV,641, Matches Played: 0,1,3,0,0
filete_filete,Epic, 2026-02-16, 20:42:30.850251,"3,441 Wins","2,167 MVPs","10,163 Goals","2,254 Assists","8,170 Saves","18,181 Shots", Rating 923, Gold III, Division III,612, Matches Played: 0, Platinum II, Division IV,758, Matches Played: 117, Gold III, Division IV,641, Matches Played: 0,1,3,0,0
filete_filete,Epic, 2026-02-16, 20:49:59.463235,"3,442 Wins","2,168 MVPs","10,168 Goals","2,254 Assists","8,170 Saves","18,187 Shots", Rating 936, Gold III, Division III,612, Matches Played: 0, Platinum II, Division IV,758, Matches Played: 117, Gold III, Division IV,641, Matches Played: 0,,,,
filete_filete,Epic,2026-02-16,20:47,,,,,,, Rating 936, Gold III, Division III,612, Matches Played: 0,Platinum II,Division III,,Matches Played: 118, Gold III, Division IV,641, Matches Played: 0,0,1,0,0
filete_filete,Epic, 2026-02-16, 21:04:52.150391,"3,442 Wins","2,168 MVPs","10,170 Goals","2,254 Assists","8,171 Saves","18,197 Shots", Rating 936, Gold III, Division III,612, Matches Played: 0, Platinum II, Division III,739, Matches Played: 119, Gold III, Division IV,641, Matches Played: 0,2,3,0,0
filete_filete,Epic, 2026-02-16, 21:15:50.939236,"3,442 Wins","2,168 MVPs","10,172 Goals","2,256 Assists","8,174 Saves","18,202 Shots", Rating 936, Gold III, Division III,612, Matches Played: 0, Platinum II, Division II,730, Matches Played: 120, Gold III, Division IV,641, Matches Played: 0,4,5,0,0
filete_filete,Epic, 2026-02-16, 21:25:06.945408,"3,442 Wins","2,168 MVPs","10,172 Goals","2,257 Assists","8,176 Saves","18,202 Shots", Rating 936, Gold III, Division III,612, Matches Played: 0, Platinum II, Division II,720, Matches Played: 121, Gold III, Division IV,641, Matches Played: 0,4,1,0,0
filete_filete,Epic, 2026-02-16, 21:34:07.599963,"3,442 Wins","2,168 MVPs","10,173 Goals","2,257 Assists","8,179 Saves","18,205 Shots", Rating 936, Gold III, Division III,612, Matches Played: 0, Platinum II, Division I,710, Matches Played: 122, Gold III, Division IV,641, Matches Played: 0,1,3,0,0
filete_filete,Epic,2026-02-21,10:44,,,,,,, Rating 947, Gold III, Division III,612, Matches Played: 0, Platinum II, Division I,,Matches Played: 122, Gold III, Division IV,641, Matches Played: 0,6,4,0,0
filete_filete,Epic,2026-02-21,10:54,,,,,,, Rating 947, Gold III, Division III,612, Matches Played: 0,Platinum II,Division II,,Matches Played: 123, Gold III, Division IV,641, Matches Played: 0,3,2,0,0
filete_filete, Epic,2026-02-21,11:05,,,,,,, Rating 947, Gold III, Division III,612, Matches Played: 0,Platinum II,Division I,,Matches Played: 124, Gold III, Division IV,641, Matches Played: 0,3,4,1,0
filete_filete, Epic,2026-02-21,11:13,,,,,,, Rating 947, Gold III, Division III,612, Matches Played: 0,Platinum II,Division I,,Matches Played: 125, Gold III, Division IV,641, Matches Played: 0,2,3,0,0
filete_filete, Epic,2026-02-21,11:23,,,,,,, Rating 947, Gold III, Division III,612, Matches Played: 0,Platinum II,Division I,,Matches Played: 126, Gold III, Division IV,641, Matches Played: 0,5,3,0,0
filete_filete, Epic,2026-02-21,11:30,"3,446 Wins","2,171 MVPs","10,182 Goals","2,260 Assists","8,189 Saves","18,224 Shots", Rating 947, Gold III, Division III,612, Matches Played: 0, Platinum II, Division II,721, Matches Played: 127, Gold III, Division IV,641, Matches Played: 0,3,1,0,0
filete_filete, Epic, 2026-03-02, 15:48:37.482456,"3,447 Wins","2,172 MVPs","10,185 Goals","2,260 Assists","8,189 Saves","18,231 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division II,721, Matches Played: 127, Gold III, Division IV,641, Matches Played: 0,4,3,0,0
filete_filete, Epic, 2026-03-02, 15:55:45.816485,"3,448 Wins","2,172 MVPs","10,187 Goals","2,261 Assists","8,189 Saves","18,235 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division II,730, Matches Played: 128, Gold III, Division IV,641, Matches Played: 0,5,1,0,1
filete_filete, Epic, 2026-03-02, 16:02:53.932757,"3,449 Wins","2,173 MVPs","10,189 Goals","2,265 Assists","8,191 Saves","18,240 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division III,740, Matches Played: 129, Gold III, Division IV,641, Matches Played: 0,7,2,0,0
filete_filete, Epic, 2026-03-02, 16:10:02.501736,"3,449 Wins","2,173 MVPs","10,189 Goals","2,265 Assists","8,193 Saves","18,243 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division II,730, Matches Played: 130, Gold III, Division IV,641, Matches Played: 0,0,4,0,0
filete_filete, Epic, 2026-03-02, 16:17:16.682832,"3,450 Wins","2,174 MVPs","10,191 Goals","2,266 Assists","8,194 Saves","18,248 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division III,739, Matches Played: 131, Gold III, Division IV,641, Matches Played: 0,3,2,1,0
filete_filete, Epic, 2026-03-02, 16:24:24.552063,"3,451 Wins","2,174 MVPs","10,192 Goals","2,266 Assists","8,196 Saves","18,250 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division III,748, Matches Played: 132, Gold III, Division IV,641, Matches Played: 0,2,0,0,0
filete_filete, Epic, 2026-03-02, 16:31:33.009991,"3,451 Wins","2,174 MVPs","10,193 Goals","2,266 Assists","8,196 Saves","18,251 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division III,739, Matches Played: 133, Gold III, Division IV,641, Matches Played: 0,1,2,0,0
filete_filete, Epic, 2026-03-02, 16:38:40.954086,"3,452 Wins","2,175 MVPs","10,197 Goals","2,267 Assists","8,198 Saves","18,258 Shots", Rating 958, Gold III, Division III,612, Matches Played: 0, Platinum II, Division III,748, Matches Played: 134, Gold III, Division IV,641, Matches Played: 0,5,4,0,0
filete_filete,Epic,2026-03-05,11:58:28.148667,"3,454 Wins","2,175 MVPs","10,198 Goals","2,267 Assists","8,199 Saves","18,260 Shots",Rating 968,Gold III,Division III,612,Matches Played: 0,Platinum II,Division III,748,Matches Played: 134,Platinum I,Division I,657,Matches Played: 1,5,0,0,0
filete_filete,Epic,2026-03-05,12:06:30.691469,"3,454 Wins","2,175 MVPs","10,200 Goals","2,268 Assists","8,203 Saves","18,263 Shots",Rating 968,Gold III,Division III,612,Matches Played: 0,Platinum II,Division III,748,Matches Played: 134,Platinum I,Division I,641,Matches Played: 2,3,4,1,0
filete_filete,Epic,2026-03-05,12:14:33.242699,"3,454 Wins","2,175 MVPs","10,200 Goals","2,268 Assists","8,204 Saves","18,265 Shots",Rating 968,Gold III,Division III,612,Matches Played: 0,Platinum II,Division III,748,Matches Played: 134,Gold III,Division III,625,Matches Played: 3,0,2,0,0
filete_filete,Epic,2026-03-05,12:22:36.059698,"3,455 Wins","2,175 MVPs","10,201 Goals","2,268 Assists","8,206 Saves","18,269 Shots",Rating 968,Gold III,Division III,612,Matches Played: 0,Platinum II,Division III,748,Matches Played: 134,Gold III,Division IV,641,Matches Played: 4,3,2,1,0
filete_filete,Epic,2026-03-05,12:30:38.673236,"3,455 Wins","2,175 MVPs","10,202 Goals","2,269 Assists","8,207 Saves","18,271 Shots",Rating 968,Gold III,Division III,612,Matches Played: 0,Platinum II,Division III,748,Matches Played: 134,Gold III,Division III,625,Matches Played: 5,2,3,0,0
filete_filete,Epic,2026-03-11,18:43:59.751946,"3,455 Wins","2,175 MVPs","10,202 Goals","2,269 Assists","8,207 Saves","18,271 Shots",Rating 949,Gold III,Division III,611,Matches Played: 0,Platinum II,Division II,737,Matches Played: 0,Gold III,Division III,623,Matches Played: 0,,,0,0
filete_filete,Epic,2026-03-11,18:52:07.408568,"3,456 Wins","2,176 MVPs","10,205 Goals","2,269 Assists","8,207 Saves","18,273 Shots",Rating 966,Gold III,Division III,611,Matches Played: 0,Platinum II,Division II,737,Matches Played: 0,Gold III,Division III,623,Matches Played: 0,4,0,0,1
filete_filete,Epic,2026-03-11,19:00:09.969361,"3,456 Wins","2,176 MVPs","10,206 Goals","2,271 Assists","8,208 Saves","18,275 Shots",Rating 966,Gold III,Division III,611,Matches Played: 0,Platinum II,Division II,720,Matches Played: 1,Gold III,Division III,623,Matches Played: 0,3,5,0,0
filete_filete,Epic,2026-03-11,19:08:16.931791,"3,457 Wins","2,177 MVPs","10,207 Goals","2,271 Assists","8,212 Saves","18,279 Shots",Rating 966,Gold III,Division III,611,Matches Played: 0,Platinum II,Division II,737,Matches Played: 2,Gold III,Division III,623,Matches Played: 0,2,1,0,0
filete_filete,Epic,2026-03-11,19:24:22.412510,"3,458 Wins","2,178 MVPs","10,210 Goals","2,271 Assists","8,214 Saves","18,285 Shots",Rating 966,Gold III,Division III,611,Matches Played: 0,Platinum II,Division III,752,Matches Played: 3,Gold III,Division III,623,Matches Played: 0,4,3,1,0
filete_filete,Epic,2026-03-11,19:32:25.137203,"3,459 Wins","2,179 MVPs","10,211 Goals","2,272 Assists","8,218 Saves","18,286 Shots",Rating 966,Gold III,Division III,611,Matches Played: 0,Platinum II,Division IV,769,Matches Played: 4,Gold III,Division III,623,Matches Played: 0,3,2,0,0
filete_filete,Epic,2026-03-11,19:40:28.061608,"3,460 Wins","2,180 MVPs","10,212 Goals","2,273 Assists","8,222 Saves","18,289 Shots",Rating 966,Gold III,Division III,611,Matches Played: 0,Platinum III,Division II,784,Matches Played: 5,Gold III,Division III,623,Matches Played: 0,3,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
